timestamp;current_ratio;quick_ratio;GrossMargin;OperatingMargin;roa;roe;debt_equity;interest_coverage;assets_turnover;receivable_turnover;cash_netincome;eps;pe
2021-05-02;4.527222777222777;4.02972027972028;0.6410528175234057;0.3455219925808161;0.10547801621889999;0.10184297432619581;0.640353680622137;36.905660377358494;0.18382257436030652;1.8720238095238095;0.5115062761506276;3.08;4.863306144615272
2021-08-01;5.801708633093525;5.326438848920863;0.6446416831032216;0.3616042077580539;0.1660466558164768;0.20262921454579846;0.8276824135811226;38.93805309734513;0.3148253557567917;3.3931957612939208;1.313418903150525;1.72;11.31617080333621
2021-10-31;7.144518272425249;6.5263012181616835;0.6473976441284832;0.3669243941674018;0.2615283267457181;0.28359526010589126;0.7073703672577527;40.40571428571429;0.4742813545973617;4.873798684876075;0.19084308786486887;2.71;9.418954180615415
2022-01-30;6.650288350634371;6.049365628604383;0.6497695852534562;0.3243586487172974;0.14511429463387562;0.15720351721028109;0.6604163535247257;36.78600823045267;0.3118451128159866;2.9633333333333334;0.47567825983028567;1.68;13.574761436099099
2022-05-01;5.317331895001798;4.748651564185545;0.655284749034749;0.22538610038610038;0.0547083685545224;0.0614741641337386;0.7177811550151976;27.470588235294116;0.18331416438113776;1.5240897388745862;2.4023485784919654;0.65;28.49572108342097
2022-07-31;3.6204938597649545;3.1069589330516307;0.5566969050160085;0.15788420490928495;0.08293821577066161;0.09534191438514109;0.8228166533897949;17.931818181818183;0.34483393136443097;2.819635132593568;1.3249780123131047;0.91;19.936888558523997
2022-10-30;3.387746170678337;2.738001458789205;0.5507336424030971;0.14185346269655402;0.12720148129010034;0.13836713663403438;0.8964822708323575;14.98989898989899;0.5167704011065007;4.263039934800326;0.9478672985781991;1.18;11.714020421949485
2023-01-29;3.515617857687033;2.7295444156635686;0.5751733949848835;0.18168237595589543;0.10828674207948685;0.11304918329487354;0.8633545993393964;19.348484848484848;0.34135059006362;3.6732427488894697;1.3564138483089854;1.005;20.252079750174907
2023-04-30;3.427410468319559;2.7922865013774105;0.646273637374861;0.2975528364849833;0.08210424788007877;0.08331973898858075;0.8132137030995106;32.42424242424242;0.1617633828160144;1.7627450980392156;2.486049926578561;0.83;33.41906673936959
2023-07-30;2.7866266692471453;2.3686858912328237;0.6816754432581285;0.43195323445577083;0.28586311074070214;0.29933456965201266;0.801934475109996;68.25190839694656;0.4176975078195944;2.9293801302009626;0.7145286686103013;3.33;14.03483714427318
2023-10-29;3.588396879463795;3.063289748379299;0.708673587676138;0.4986733300703264;0.5350909424949476;0.525326920186382;0.6277769427326019;99.78350515463917;0.7169055182093521;4.671922012275846;0.3158226037195994;7.07;5.727187376548411
2024-01-28;4.171291505973097;3.6744426676700215;0.7387262383793534;0.5591323250543453;0.3648212876310745;0.3764251477500116;0.529340592861464;140.56976744186048;0.4934198515092502;3.2434743474347436;0.44999381876622574;6.555;9.309401173886227
2024-04-28;3.529461998292058;3.1442554030086054;0.7835201965903855;0.6492474274305022;0.276964023153232;0.3028163281917708;0.5683529363884254;264.203125;0.33791779115632137;2.1062676910634854;0.5098447684967408;6.04;14.524468680880718
